runtime,mos_tmax_f,actual_tmax_f
2022-07-13,89.0,91.04
2022-07-14,87.0,89.96000000000001
2022-07-15,83.0,86.0
2022-07-16,84.0,84.91999999999999
2022-07-17,85.0,82.94
2022-07-18,83.0,80.96
2022-07-19,93.0,89.96000000000001
2022-07-20,94.0,95.0
2022-07-21,95.0,91.94
2022-07-22,93.0,93.92
2022-07-23,94.0,95.0
2022-07-24,94.0,95.0
2022-07-25,89.0,86.0
2022-07-26,84.0,80.96
2022-07-27,85.0,84.91999999999999
2022-07-28,89.0,87.08000000000001
2022-07-29,87.0,84.91999999999999
2022-07-30,88.0,87.08000000000001
2022-07-31,85.0,86.0
2022-08-01,76.0,77.0
2022-08-02,90.0,89.96000000000001
2022-08-03,88.0,89.06
2022-08-04,94.0,93.02
2022-08-05,91.0,89.06
2022-08-06,90.0,91.94
2022-08-07,90.0,91.94
2022-08-08,91.0,93.02
2022-08-09,92.0,96.98
2022-08-10,84.0,87.08000000000001
2022-08-11,85.0,89.06
2022-08-12,84.0,84.91999999999999
2022-08-13,80.0,78.98
2022-08-14,83.0,82.04
2022-08-15,82.0,82.94
2022-08-16,82.0,82.94
2022-08-17,76.0,80.96
2022-08-18,84.0,87.08000000000001
2022-08-19,88.0,89.96000000000001
2022-08-20,86.0,89.96000000000001
2022-08-21,86.0,82.04
2022-08-22,78.0,78.98
2022-08-23,84.0,86.0
2022-08-24,88.0,89.96000000000001
2022-08-25,89.0,91.04
2022-08-26,88.0,87.08000000000001
2022-08-27,86.0,89.96000000000001
2022-08-28,82.0,82.04
2022-08-29,86.0,84.91999999999999
2022-08-30,88.0,89.06
2022-08-31,86.0,84.91999999999999
2022-09-01,85.0,86.0
2022-09-02,78.0,78.98
2022-09-03,80.0,82.04
2022-09-04,83.0,89.96000000000001
2022-09-05,78.0,87.98
2022-09-06,71.0,73.94
2022-09-07,75.0,71.96
2022-09-08,79.0,78.08
2022-09-09,81.0,80.06
2022-09-10,84.0,86.0
2022-09-11,74.0,75.92
2022-09-12,80.0,80.96
2022-09-13,81.0,82.04
2022-09-14,81.0,80.06
2022-09-15,75.0,73.94
2022-09-16,76.0,75.02
2022-09-17,75.0,75.92
2022-09-18,83.0,82.94
2022-09-19,82.0,84.91999999999999
2022-09-20,81.0,78.98
2022-09-21,80.0,80.06
2022-09-22,72.0,75.02
2022-09-23,65.0,62.96
2022-09-24,71.0,69.08
2022-09-25,74.0,71.96
2022-09-26,75.0,73.94
2022-09-27,74.0,69.98
2022-09-28,70.0,69.08
2022-09-29,68.0,66.02
2022-09-30,66.0,62.06
2022-10-01,56.0,60.98
2022-10-02,57.0,60.08
2022-10-03,58.0,53.06
2022-10-04,53.0,55.04
2022-10-05,61.0,59.0
2022-10-06,72.0,73.94
2022-10-07,75.0,75.92
2022-10-08,60.0,57.92
2022-10-09,62.0,60.98
2022-10-10,66.0,66.92
2022-10-11,70.0,69.98
2022-10-12,72.0,69.98
2022-10-13,68.0,69.08
2022-10-14,68.0,66.92
2022-10-15,70.0,68.0
2022-10-16,67.0,64.04
2022-10-17,63.0,66.02
2022-10-18,58.0,55.94
2022-10-19,54.0,53.96
2022-10-20,59.0,57.92
2022-10-21,63.0,62.06
2022-10-22,68.0,66.02
2022-10-23,61.0,60.98
2022-10-24,63.0,60.98
2022-10-25,69.0,69.98
2022-10-26,71.0,71.96
2022-10-27,65.0,64.94
2022-10-28,58.0,55.94
2022-10-29,61.0,57.92
2022-10-30,63.0,62.96
2022-10-31,66.0,64.94
2022-11-01,68.0,66.92
2022-11-02,69.0,69.98
2022-11-03,70.0,66.92
2022-11-04,70.0,69.98
2022-11-05,75.0,75.92
2022-11-06,77.0,75.02
2022-11-07,75.0,77.0
2022-11-08,57.0,57.92
2022-11-09,56.0,53.06
2022-11-10,64.0,66.02
2022-11-11,68.0,68.0
2022-11-12,72.0,69.08
2022-11-13,54.0,60.98
2022-11-14,46.0,44.96
2022-11-15,45.0,46.04
2022-11-16,49.0,50.0
2022-11-17,45.0,46.04
2022-11-18,43.0,44.06
2022-11-19,42.0,39.92
2022-11-20,39.0,39.92
2022-11-21,43.0,41.0
2022-11-22,49.0,51.08
2022-11-23,53.0,55.04
2022-11-24,54.0,53.96
2022-11-25,52.0,55.04
2022-11-26,54.0,57.02
2022-11-27,55.0,60.08
2022-11-28,54.0,53.96
2022-11-29,47.0,44.06
2022-11-30,55.0,57.92
2022-12-01,45.0,42.98
2022-12-02,47.0,46.94
2022-12-03,57.0,57.92
2022-12-04,45.0,44.96
2022-12-05,50.0,48.02
2022-12-06,54.0,57.92
2022-12-07,60.0,59.0
2022-12-08,55.0,55.04
2022-12-09,47.0,44.96
2022-12-10,42.0,39.02
2022-12-11,41.0,39.92
2022-12-12,40.0,37.94
2022-12-13,41.0,39.92
2022-12-14,39.0,39.02
2022-12-15,39.0,42.08
2022-12-16,48.0,44.06
2022-12-17,44.0,44.06
2022-12-18,41.0,39.92
2022-12-19,39.0,39.02
2022-12-20,40.0,39.02
2022-12-21,40.0,39.92
2022-12-22,46.0,46.94
2022-12-23,48.0,57.92
2022-12-24,18.0,15.259999999999998
2022-12-25,28.0,28.22
2022-12-26,31.0,29.12
2022-12-27,36.0,35.06
2022-12-28,46.0,46.94
2022-12-29,49.0,51.08
2022-12-30,56.0,62.06
2022-12-31,55.0,55.04
2023-01-01,55.0,55.04
2023-01-02,55.0,55.94
2023-01-03,56.0,57.92
2023-01-04,64.0,66.02
2023-01-05,57.0,50.0
2023-01-06,48.0,48.92
2023-01-07,47.0,44.96
2023-01-08,43.0,41.0
2023-01-09,46.0,44.06
2023-01-10,45.0,41.0
2023-01-11,42.0,39.02
2023-01-12,51.0,55.04
2023-01-13,57.0,57.02
2023-01-14,39.0,37.94
2023-01-15,43.0,41.0
2023-01-16,47.0,48.02
2023-01-17,50.0,46.94
2023-01-18,54.0,53.06
2023-01-19,44.0,44.06
2023-01-20,51.0,48.92
2023-01-21,45.0,42.08
2023-01-22,45.0,42.08
2023-01-23,43.0,39.02
2023-01-24,46.0,46.04
2023-01-25,47.0,53.96
2023-01-26,50.0,57.02
2023-01-27,45.0,44.06
2023-01-28,52.0,51.98
2023-01-29,54.0,53.06
2023-01-30,53.0,55.04
2023-01-31,42.0,50.0
2023-02-01,40.0,37.94
2023-02-02,44.0,39.92
2023-02-03,26.0,35.06
2023-02-04,25.0,27.14
2023-02-05,47.0,48.92
2023-02-06,51.0,51.98
2023-02-07,45.0,42.98
2023-02-08,56.0,53.06
2023-02-09,54.0,55.04
2023-02-10,60.0,60.98
2023-02-11,48.0,46.04
2023-02-12,51.0,48.02
2023-02-13,54.0,57.02
2023-02-14,54.0,53.96
2023-02-15,62.0,66.92
2023-02-16,64.0,69.98
2023-02-17,61.0,60.98
2023-02-18,44.0,42.98
2023-02-19,54.0,50.0
2023-02-20,58.0,60.98
2023-02-21,49.0,50.0
2023-02-22,46.0,44.06
2023-02-23,49.0,44.06
2023-02-24,47.0,44.96
2023-02-25,34.0,33.08
2023-02-26,48.0,50.0
2023-02-27,43.0,46.04
2023-02-28,44.0,37.94
2023-03-01,45.0,44.06
2023-03-02,56.0,53.96
2023-03-03,47.0,46.94
2023-03-04,48.0,44.96
2023-03-05,53.0,53.06
2023-03-06,54.0,51.98
2023-03-07,46.0,46.94
2023-03-08,46.0,48.02
2023-03-09,49.0,51.08
2023-03-10,49.0,46.04
2023-03-11,43.0,44.96
2023-03-12,48.0,48.02
2023-03-13,47.0,44.96
2023-03-14,43.0,37.94
2023-03-15,46.0,44.96
2023-03-16,55.0,59.0
2023-03-17,58.0,60.08
2023-03-18,53.0,55.94
2023-03-19,44.0,39.92
2023-03-20,52.0,51.08
2023-03-21,61.0,62.96
2023-03-22,62.0,62.06
2023-03-23,64.0,60.08
2023-03-24,55.0,55.04
2023-03-25,51.0,46.94
2023-03-26,61.0,62.96
2023-03-27,58.0,62.06
2023-03-28,52.0,51.98
2023-03-29,58.0,55.04
2023-03-30,48.0,46.04
2023-03-31,59.0,57.02
2023-04-01,66.0,71.96
2023-04-02,53.0,51.08
2023-04-03,59.0,59.0
2023-04-04,70.0,73.04
2023-04-05,57.0,57.02
2023-04-06,73.0,80.06
2023-04-07,60.0,60.08
2023-04-08,52.0,53.96
2023-04-09,56.0,57.02
2023-04-10,63.0,68.0
2023-04-11,72.0,75.02
2023-04-12,79.0,84.02
2023-04-13,85.0,89.96000000000001
2023-04-14,85.0,91.04
2023-04-15,70.0,75.02
2023-04-16,70.0,71.06
2023-04-17,67.0,68.0
2023-04-18,58.0,57.02
2023-04-19,61.0,64.04
2023-04-20,63.0,66.02
2023-04-21,69.0,71.06
2023-04-22,70.0,66.92
2023-04-23,64.0,69.08
2023-04-24,60.0,62.06
2023-04-25,61.0,60.08
2023-04-26,60.0,60.08
2023-04-27,58.0,57.02
2023-04-28,58.0,55.94
2023-04-29,53.0,53.06
2023-04-30,60.0,60.08
2023-05-01,62.0,60.98
2023-05-02,58.0,55.94
2023-05-03,58.0,57.02
2023-05-04,55.0,55.04
2023-05-05,60.0,66.02
2023-05-06,71.0,73.04
2023-05-07,74.0,78.08
2023-05-08,76.0,77.0
2023-05-09,68.0,71.06
2023-05-10,71.0,73.04
2023-05-11,79.0,80.06
2023-05-12,84.0,87.08000000000001
2023-05-13,82.0,82.04
2023-05-14,71.0,73.94
2023-05-15,73.0,73.94
2023-05-16,78.0,78.98
2023-05-17,65.0,69.08
2023-05-18,61.0,60.98
2023-05-19,67.0,69.98
2023-05-20,64.0,64.94
2023-05-21,74.0,69.98
2023-05-22,72.0,75.02
2023-05-23,70.0,69.98
2023-05-24,72.0,77.0
2023-05-25,68.0,68.0
2023-05-26,72.0,71.96
2023-05-27,76.0,78.08
2023-05-28,78.0,78.98
2023-05-29,76.0,78.98
2023-05-30,71.0,71.96
2023-05-31,77.0,77.0
2023-06-01,83.0,87.08000000000001
2023-06-02,83.0,91.04
2023-06-03,69.0,69.08
2023-06-04,67.0,69.08
2023-06-05,72.0,75.92
2023-06-06,79.0,78.98
2023-06-07,78.0,69.08
2023-06-08,74.0,71.96
2023-06-09,73.0,71.96
2023-06-10,78.0,78.08
2023-06-11,85.0,82.04
2023-06-12,79.0,78.08
2023-06-13,81.0,78.08
2023-06-14,78.0,75.92
2023-06-15,81.0,77.0
2023-06-16,78.0,78.98
2023-06-17,80.0,77.0
2023-06-18,80.0,80.06
2023-06-19,81.0,80.96
2023-06-20,78.0,78.08
2023-06-21,73.0,73.04
2023-06-22,64.0,71.96
2023-06-23,78.0,71.06
2023-06-24,80.0,78.08
2023-06-25,84.0,84.91999999999999
2023-06-26,80.0,78.08
2023-06-27,80.0,78.98
2023-06-28,80.0,82.04
2023-06-29,83.0,82.04
2023-06-30,85.0,84.02
2023-07-01,85.0,82.04
2023-07-02,79.0,87.98
2023-07-03,87.0,89.06
2023-07-04,86.0,82.94
2023-07-05,91.0,93.02
2023-07-06,91.0,89.96000000000001
2023-07-07,88.0,87.08000000000001
2023-07-08,85.0,87.98
2023-07-09,81.0,82.04
2023-07-10,83.0,84.02
2023-07-11,89.0,89.06
2023-07-12,91.0,91.04
2023-07-13,92.0,87.98
2023-07-14,87.0,84.02
2023-07-15,88.0,87.98
2023-07-16,81.0,78.08
2023-07-17,90.0,87.98
2023-07-18,87.0,84.02
2023-07-19,82.0,80.06
2023-07-20,86.0,87.98
2023-07-21,82.0,84.02
2023-07-22,85.0,84.91999999999999
2023-07-23,87.0,87.98
2023-07-24,86.0,84.91999999999999
2023-07-25,85.0,86.0
2023-07-26,88.0,87.08000000000001
2023-07-27,92.0,91.94
2023-07-28,92.0,91.94
2023-07-29,92.0,89.06
2023-07-30,81.0,80.06
2023-07-31,82.0,84.91999999999999
2023-08-01,78.0,82.04
2023-08-02,78.0,80.96
2023-08-03,79.0,80.06
2023-08-04,76.0,77.0
2023-08-05,85.0,87.08000000000001
2023-08-06,85.0,87.08000000000001
2023-08-07,78.0,80.96
2023-08-08,79.0,80.06
2023-08-09,86.0,86.0
2023-08-10,79.0,80.96
2023-08-11,86.0,84.91999999999999
2023-08-12,82.0,84.91999999999999
2023-08-13,88.0,87.98
2023-08-14,87.0,87.08000000000001
2023-08-15,80.0,80.06
2023-08-16,80.0,82.04
2023-08-17,82.0,78.98
2023-08-18,84.0,80.06
2023-08-19,79.0,78.08
2023-08-20,85.0,84.91999999999999
2023-08-21,88.0,87.98
2023-08-22,79.0,78.98
2023-08-23,77.0,80.06
2023-08-24,73.0,73.04
2023-08-25,75.0,78.08
2023-08-26,85.0,84.02
2023-08-27,82.0,84.02
2023-08-28,79.0,75.92
2023-08-29,79.0,80.06
2023-08-30,82.0,82.94
2023-08-31,77.0,77.0
2023-09-01,74.0,75.92
2023-09-02,78.0,78.98
2023-09-03,88.0,87.98
2023-09-04,90.0,89.06
2023-09-05,91.0,91.94
2023-09-06,93.0,93.02
2023-09-07,92.0,93.02
2023-09-08,87.0,89.96000000000001
2023-09-09,82.0,84.02
2023-09-10,79.0,77.0
2023-09-11,78.0,82.04
2023-09-12,82.0,82.04
2023-09-13,77.0,78.98
2023-09-14,77.0,77.0
2023-09-15,72.0,69.08
2023-09-16,77.0,75.02
2023-09-17,76.0,77.0
2023-09-18,69.0,68.0
2023-09-19,73.0,71.96
2023-09-20,74.0,73.94
2023-09-21,73.0,71.06
2023-09-22,70.0,71.06
2023-09-23,60.0,62.96
2023-09-24,63.0,66.02
2023-09-25,61.0,66.02
2023-09-26,60.0,60.08
2023-09-27,67.0,64.04
2023-09-28,64.0,64.94
2023-09-29,59.0,62.96
2023-09-30,65.0,66.02
2023-10-01,78.0,75.92
2023-10-02,79.0,77.0
2023-10-03,81.0,80.06
2023-10-04,84.0,82.94
2023-10-05,78.0,77.0
2023-10-06,75.0,71.06
2023-10-07,68.0,69.08
2023-10-08,62.0,59.0
2023-10-09,62.0,60.08
2023-10-10,66.0,62.96
2023-10-11,70.0,69.08
2023-10-12,72.0,69.08
2023-10-13,66.0,62.96
2023-10-14,54.0,55.94
2023-10-15,60.0,60.08
2023-10-16,60.0,62.96
2023-10-17,63.0,60.98
2023-10-18,64.0,62.96
2023-10-19,66.0,64.04
2023-10-20,66.0,62.96
2023-10-21,62.0,62.96
2023-10-22,56.0,57.02
2023-10-23,60.0,60.08
2023-10-24,66.0,64.94
2023-10-25,77.0,71.96
2023-10-26,81.0,77.0
2023-10-27,80.0,73.94
2023-10-28,81.0,80.06
2023-10-29,58.0,62.96
2023-10-30,62.0,60.08
2023-10-31,52.0,51.08
2023-11-01,49.0,48.92
2023-11-02,49.0,48.02
2023-11-03,56.0,55.04
2023-11-04,63.0,60.98
2023-11-05,64.0,64.94
2023-11-06,56.0,55.94
2023-11-07,69.0,64.04
2023-11-08,53.0,53.96
2023-11-09,60.0,57.02
2023-11-10,52.0,53.06
2023-11-11,53.0,55.04
2023-11-12,48.0,44.06
2023-11-13,49.0,48.92
2023-11-14,51.0,53.06
2023-11-15,53.0,53.06
2023-11-16,67.0,64.94
2023-11-17,68.0,66.92
2023-11-18,58.0,62.96
2023-11-19,56.0,55.04
2023-11-20,46.0,46.04
2023-11-21,45.0,48.02
2023-11-22,57.0,53.96
2023-11-23,53.0,51.98
2023-11-24,49.0,51.08
2023-11-25,41.0,39.92
2023-11-26,48.0,55.94
2023-11-27,52.0,55.94
2023-11-28,39.0,41.0
2023-11-29,39.0,37.94
2023-11-30,48.0,51.08
2023-12-01,54.0,51.08
2023-12-02,59.0,60.08
2023-12-03,51.0,53.06
2023-12-04,52.0,53.96
2023-12-05,46.0,42.98
2023-12-06,43.0,42.98
2023-12-07,41.0,39.02
2023-12-08,48.0,51.08
2023-12-09,56.0,59.0
2023-12-10,65.0,60.98
2023-12-11,48.0,50.0
2023-12-12,45.0,44.06
2023-12-13,45.0,46.94
2023-12-14,41.0,41.0
2023-12-15,55.0,57.92
2023-12-16,54.0,53.96
2023-12-17,55.0,59.0
2023-12-18,55.0,62.06
2023-12-19,42.0,44.06
2023-12-20,43.0,46.04
2023-12-21,42.0,42.08
2023-12-22,39.0,37.04
2023-12-23,43.0,44.06
2023-12-24,48.0,48.92
2023-12-25,53.0,48.92
2023-12-26,55.0,51.08
2023-12-27,53.0,50.0
2023-12-28,53.0,55.04
2023-12-29,55.0,55.04
2023-12-30,48.0,46.04
2023-12-31,45.0,42.98
2024-01-01,46.0,46.94
2024-01-02,43.0,42.08
2024-01-03,46.0,42.98
2024-01-04,43.0,44.96
2024-01-05,37.0,37.04
2024-01-06,39.0,37.94
2024-01-07,39.0,37.94
2024-01-08,42.0,44.96
2024-01-09,49.0,57.02
2024-01-10,52.0,57.02
2024-01-11,47.0,46.94
2024-01-12,45.0,50.0
2024-01-13,51.0,60.08
2024-01-14,39.0,44.06
2024-01-15,32.0,29.12
2024-01-16,33.0,32.0
2024-01-17,27.0,24.26
2024-01-18,32.0,33.98
2024-01-19,33.0,32.0
2024-01-20,26.0,26.24
2024-01-21,28.0,31.1
2024-01-22,37.0,37.94
2024-01-23,41.0,39.92
2024-01-24,45.0,48.02
2024-01-25,56.0,59.0
2024-01-26,52.0,46.04
2024-01-27,48.0,48.92
2024-01-28,41.0,44.06
2024-01-29,43.0,39.92
2024-01-30,39.0,37.94
2024-01-31,40.0,39.92
2024-02-01,49.0,46.04
2024-02-02,46.0,46.04
2024-02-03,43.0,42.98
2024-02-04,46.0,46.04
2024-02-05,47.0,44.96
2024-02-06,42.0,42.08
2024-02-07,45.0,48.02
2024-02-08,50.0,53.06
2024-02-09,54.0,55.04
2024-02-10,63.0,60.08
2024-02-11,54.0,55.94
2024-02-12,51.0,48.02
2024-02-13,42.0,41.0
2024-02-14,38.0,37.94
2024-02-15,38.0,39.02
2024-02-16,42.0,42.98
2024-02-17,42.0,35.96
2024-02-18,38.0,39.92
2024-02-19,42.0,41.0
2024-02-20,39.0,39.92
2024-02-21,40.0,42.98
2024-02-22,45.0,44.96
2024-02-23,50.0,46.94
2024-02-24,45.0,44.06
2024-02-25,40.0,41.0
2024-02-26,53.0,55.04
2024-02-27,62.0,55.04
2024-02-28,61.0,62.06
2024-02-29,45.0,42.98
2024-03-01,43.0,48.02
2024-03-02,50.0,55.04
2024-03-03,63.0,68.0
2024-03-04,59.0,59.0
2024-03-05,51.0,48.92
2024-03-06,56.0,53.06
2024-03-07,53.0,53.96
2024-03-08,54.0,57.02
2024-03-09,46.0,48.92
2024-03-10,50.0,51.08
2024-03-11,50.0,51.98
2024-03-12,62.0,66.02
2024-03-13,69.0,62.06
2024-03-14,72.0,73.94
2024-03-15,65.0,73.04
2024-03-16,60.0,60.98
2024-03-17,60.0,62.96
2024-03-18,52.0,51.08
2024-03-19,46.0,48.02
2024-03-20,55.0,57.02
2024-03-21,42.0,42.98
2024-03-22,41.0,46.04
2024-03-23,51.0,50.0
2024-03-24,44.0,48.02
2024-03-25,48.0,53.06
2024-03-26,47.0,53.06
2024-03-27,51.0,51.98
2024-03-28,52.0,51.08
2024-03-29,54.0,55.94
2024-03-30,55.0,62.06
2024-03-31,59.0,62.06
2024-04-01,58.0,53.96
2024-04-02,49.0,51.08
2024-04-03,46.0,44.96
2024-04-04,52.0,53.06
2024-04-05,55.0,50.0
2024-04-06,55.0,53.96
2024-04-07,56.0,60.08
2024-04-08,67.0,69.08
2024-04-09,75.0,80.06
2024-04-10,68.0,66.92
2024-04-11,65.0,60.98
2024-04-12,64.0,62.96
2024-04-13,57.0,55.94
2024-04-14,68.0,75.02
2024-04-15,79.0,82.04
2024-04-16,70.0,73.04
2024-04-17,63.0,62.06
2024-04-18,50.0,50.0
2024-04-19,57.0,60.08
2024-04-20,65.0,71.06
2024-04-21,58.0,53.96
2024-04-22,60.0,64.04
2024-04-23,65.0,64.94
2024-04-24,66.0,73.94
2024-04-25,55.0,60.08
2024-04-26,60.0,64.94
2024-04-27,60.0,64.04
2024-04-28,72.0,78.98
2024-04-29,81.0,87.08000000000001
2024-04-30,70.0,66.02
2024-05-01,74.0,80.06
2024-05-02,80.0,78.98
2024-05-03,66.0,64.94
2024-05-04,63.0,62.96
2024-05-05,56.0,53.96
2024-05-06,71.0,73.94
2024-05-07,79.0,80.06
2024-05-08,81.0,84.02
2024-05-09,73.0,69.98
2024-05-10,55.0,55.94
2024-05-11,63.0,64.04
2024-05-12,55.0,57.02
2024-05-13,68.0,64.94
2024-05-14,74.0,71.96
2024-05-15,65.0,64.04
2024-05-16,66.0,64.04
2024-05-17,73.0,71.96
2024-05-18,69.0,69.08
2024-05-19,72.0,75.02
2024-05-20,74.0,73.94
2024-05-21,80.0,82.94
2024-05-22,86.0,84.02
2024-05-23,81.0,78.98
2024-05-24,86.0,84.02
2024-05-25,82.0,80.96
2024-05-26,80.0,82.04
2024-05-27,74.0,73.04
2024-05-28,82.0,78.98
2024-05-29,76.0,75.92
2024-05-30,71.0,71.06
2024-05-31,76.0,75.02
2024-06-01,82.0,82.94
2024-06-02,84.0,80.96
2024-06-03,84.0,86.0
2024-06-04,83.0,78.98
2024-06-05,83.0,78.98
2024-06-06,81.0,80.96
2024-06-07,85.0,82.04
2024-06-08,81.0,75.92
2024-06-09,80.0,73.94
2024-06-10,78.0,75.02
2024-06-11,75.0,73.04
2024-06-12,78.0,75.92
2024-06-13,85.0,84.02
2024-06-14,82.0,84.91999999999999
2024-06-15,82.0,80.06
2024-06-16,77.0,78.08
2024-06-17,83.0,82.94
2024-06-18,87.0,86.0
2024-06-19,89.0,89.06
2024-06-20,90.0,91.04
2024-06-21,90.0,93.92
2024-06-22,89.0,93.02
2024-06-23,92.0,91.94
2024-06-24,82.0,80.06
2024-06-25,89.0,89.96000000000001
2024-06-26,90.0,93.02
2024-06-27,86.0,84.02
2024-06-28,77.0,78.98
2024-06-29,80.0,78.98
2024-06-30,85.0,84.91999999999999
2024-07-01,80.0,80.96
2024-07-02,83.0,86.0
2024-07-03,84.0,82.94
2024-07-04,83.0,89.06
2024-07-05,86.0,89.96000000000001
2024-07-06,89.0,91.94
2024-07-07,91.0,93.02
2024-07-08,92.0,95.0
2024-07-09,92.0,89.06
2024-07-10,88.0,91.04
2024-07-11,87.0,89.06
2024-07-12,82.0,84.02
2024-07-13,84.0,87.08000000000001
2024-07-14,90.0,89.96000000000001
2024-07-15,95.0,91.04
2024-07-16,95.0,93.92
2024-07-17,88.0,89.96000000000001
2024-07-18,88.0,86.0
2024-07-19,84.0,82.94
2024-07-20,84.0,82.94
2024-07-21,86.0,87.98
2024-07-22,82.0,84.02
2024-07-23,84.0,80.96
2024-07-24,77.0,80.96
2024-07-25,84.0,82.94
2024-07-26,83.0,84.02
2024-07-27,85.0,87.08000000000001
2024-07-28,85.0,89.06
2024-07-29,83.0,84.02
2024-07-30,87.0,87.98
2024-07-31,86.0,89.06
2024-08-01,93.0,95.0
2024-08-02,88.0,91.94
2024-08-03,90.0,93.02
2024-08-04,83.0,82.94
2024-08-05,91.0,89.96000000000001
2024-08-06,85.0,89.96000000000001
2024-08-07,73.0,71.96
2024-08-08,72.0,69.98
2024-08-09,81.0,80.06
2024-08-10,88.0,84.91999999999999
2024-08-11,83.0,80.06
2024-08-12,81.0,80.96
2024-08-13,81.0,80.96
2024-08-14,84.0,84.91999999999999
2024-08-15,86.0,86.0
2024-08-16,87.0,87.08000000000001
2024-08-17,82.0,78.98
2024-08-18,79.0,80.96
2024-08-19,82.0,84.02
2024-08-20,74.0,71.96
2024-08-21,72.0,73.04
2024-08-22,75.0,75.92
2024-08-23,80.0,80.06
2024-08-24,83.0,82.94
2024-08-25,84.0,84.91999999999999
2024-08-26,81.0,84.91999999999999
2024-08-27,85.0,86.0
2024-08-28,90.0,91.04
2024-08-29,76.0,82.04
2024-08-30,72.0,73.94
2024-08-31,80.0,77.0
2024-09-01,81.0,80.96
2024-09-02,80.0,78.98
2024-09-03,72.0,73.94
2024-09-04,75.0,77.0
2024-09-05,75.0,77.0
2024-09-06,76.0,78.08
2024-09-07,71.0,75.92
2024-09-08,71.0,69.08
2024-09-09,74.0,75.02
2024-09-10,77.0,78.08
2024-09-11,78.0,78.98
2024-09-12,79.0,80.06
2024-09-13,81.0,82.04
2024-09-14,81.0,82.94
2024-09-15,79.0,80.06
2024-09-16,76.0,77.0
2024-09-17,78.0,78.98
2024-09-18,78.0,75.02
2024-09-19,81.0,84.02
2024-09-20,77.0,80.96
2024-09-21,75.0,78.98
2024-09-22,73.0,73.94
2024-09-23,66.0,66.92
2024-09-24,67.0,68.0
2024-09-25,67.0,68.0
2024-09-26,72.0,73.94
2024-09-27,75.0,73.94
2024-09-28,71.0,68.0
2024-09-29,65.0,62.96
2024-09-30,72.0,71.96
2024-10-01,70.0,69.08
2024-10-02,67.0,68.0
2024-10-03,73.0,71.96
2024-10-04,73.0,73.04
2024-10-05,78.0,75.02
2024-10-06,72.0,71.06
2024-10-07,74.0,75.02
2024-10-08,70.0,68.0
2024-10-09,69.0,68.0
2024-10-10,62.0,62.06
2024-10-11,70.0,68.0
2024-10-12,75.0,73.94
2024-10-13,73.0,69.08
2024-10-14,60.0,66.02
2024-10-15,57.0,57.02
2024-10-16,57.0,59.0
2024-10-17,61.0,57.92
2024-10-18,69.0,66.02
2024-10-19,71.0,71.06
2024-10-20,77.0,73.04
2024-10-21,84.0,78.98
2024-10-22,84.0,80.96
2024-10-23,79.0,75.02
2024-10-24,69.0,69.08
2024-10-25,67.0,62.06
2024-10-26,65.0,64.04
2024-10-27,59.0,57.02
2024-10-28,59.0,60.98
2024-10-29,64.0,62.96
2024-10-30,76.0,75.92
2024-10-31,85.0,80.96
2024-11-01,76.0,78.98
2024-11-02,62.0,60.08
2024-11-03,57.0,53.96
2024-11-04,58.0,57.92
2024-11-05,73.0,73.04
2024-11-06,76.0,80.06
2024-11-07,74.0,73.04
2024-11-08,71.0,69.08
2024-11-09,57.0,53.96
2024-11-10,59.0,57.92
2024-11-11,67.0,68.0
2024-11-12,55.0,59.0
2024-11-13,50.0,50.0
2024-11-14,49.0,46.94
2024-11-15,60.0,57.92
2024-11-16,61.0,62.06
2024-11-17,65.0,62.96
2024-11-18,67.0,66.02
2024-11-19,61.0,60.08
2024-11-20,62.0,60.08
2024-11-21,50.0,53.96
2024-11-22,42.0,39.92
2024-11-23,49.0,48.92
2024-11-24,52.0,53.06
2024-11-25,54.0,53.96
2024-11-26,57.0,57.92
2024-11-27,53.0,51.98
2024-11-28,51.0,48.92
2024-11-29,47.0,46.94
2024-11-30,40.0,39.02
2024-12-01,39.0,37.94
2024-12-02,40.0,39.02
2024-12-03,41.0,42.08
2024-12-04,41.0,42.08
2024-12-05,41.0,39.92
2024-12-06,34.0,33.98
2024-12-07,39.0,41.0
2024-12-08,49.0,55.04
2024-12-09,52.0,51.08
2024-12-10,51.0,50.0
2024-12-11,65.0,60.08
2024-12-12,38.0,41.0
2024-12-13,34.0,33.08
2024-12-14,34.0,33.98
2024-12-15,38.0,41.0
2024-12-16,47.0,51.98
2024-12-17,58.0,59.0
2024-12-18,54.0,53.06
2024-12-19,43.0,44.96
2024-12-20,41.0,37.04
2024-12-21,33.0,33.08
2024-12-22,24.0,21.2
2024-12-23,27.0,31.1
2024-12-24,40.0,39.02
2024-12-25,38.0,35.06
2024-12-26,39.0,35.96
2024-12-27,42.0,44.06
2024-12-28,48.0,53.96
2024-12-29,61.0,60.08
2024-12-30,58.0,57.92
2024-12-31,54.0,53.06
2025-01-01,49.0,51.08
2025-01-02,43.0,42.98
2025-01-03,39.0,39.02
2025-01-04,36.0,33.08
2025-01-05,34.0,33.08
2025-01-06,35.0,30.2
2025-01-07,32.0,33.08
2025-01-08,29.0,30.2
2025-01-09,33.0,33.08
2025-01-10,38.0,39.02
2025-01-11,39.0,35.96
2025-01-12,40.0,42.08
2025-01-13,46.0,42.08
2025-01-14,34.0,35.06
